iter,time,Atmosphere0,Atmosphere1,Atmosphere2,Oceans0,Oceans1,Oceans2,OCrust0,OCrust1,OCrust2,UMantle0,UMantle1,UMantle2,LMantle0,LMantle1,LMantle2,CCrust0,CCrust1,CCrust2,AbioticFixation0,AbioticFixation1,FreundlichAdsorption0,HydrothermalCirculation0,HydrothermalCirculation1,Subduction0,Volcanism0,Volcanism1,Volcanism2,Convection0,Erosion0,Erosion1,Henry0,Henry1
518000,2590,2.0023582e+18,0,0,8.9717426e+15,6.790546e+16,1.5279092e+19,0,0,1.2186919e+19,0,0,1.431176e+18,0,0,2.228236e+18,0,0,6.9534172e+17,2.0024884e+10,8009933.5,1.2187042e+11,2.0024404e+10,2645645.9,1.1577573e+11,2.0036464e+10,8.0145856e+10,1.5597652e+10,1.5592752e+10,6.0933893e+09,0.78353277,2649770.5,1
520000,2600,2.0023674e+18,0,0,8.9717839e+15,6.791026e+16,1.5279107e+19,0,0,1.2186931e+19,0,0,1.4311826e+18,0,0,2.228187e+18,0,0,6.9534242e+17,2.0024976e+10,8009970.3,1.2187054e+11,2.0024496e+10,2645483.2,1.1577585e+11,2.0036556e+10,8.0146223e+10,1.5597309e+10,1.5592409e+10,6.0933954e+09,0.7846661,2649607.7,1
522000,2610,2.0023766e+18,0,0,8.9718251e+15,6.791506e+16,1.5279123e+19,0,0,1.2186943e+19,0,0,1.4311891e+18,0,0,2.228138e+18,0,0,6.9534312e+17,2.0025068e+10,8010007.1,1.2187066e+11,2.0024588e+10,2645320.6,1.1577596e+11,2.0036648e+10,8.0146591e+10,1.5596966e+10,1.5592067e+10,6.0934016e+09,0.78579943,2649445,1
524000,2620,2.0023858e+18,0,0,8.9718664e+15,6.791986e+16,1.5279138e+19,0,0,1.2186956e+19,0,0,1.4311957e+18,0,0,2.228089e+18,0,0,6.9534383e+17,2.002516e+10,8010043.9,1.2187078e+11,2.002468e+10,2645157.9,1.1577608e+11,2.003674e+10,8.0146959e+10,1.5596623e+10,1.5591724e+10,6.0934077e+09,0.78693277,2649282.3,1
526000,2630,2.002395e+18,0,0,8.9719076e+15,6.7924661e+16,1.5279154e+19,0,0,1.2186968e+19,0,0,1.4312023e+18,0,0,2.22804e+18,0,0,6.9534453e+17,2.0025252e+10,8010080.7,1.2187091e+11,2.0024772e+10,2644995.3,1.157762e+11,2.0036832e+10,8.0147326e+10,1.559628e+10,1.5591381e+10,6.0934139e+09,0.7880661,2649119.6,1
528000,2640,2.0024042e+18,0,0,8.9719489e+15,6.7929462e+16,1.5279169e+19,0,0,1.218698e+19,0,0,1.4312088e+18,0,0,2.227991e+18,0,0,6.9534523e+17,2.0025344e+10,8010117.6,1.2187103e+11,2.0024864e+10,2644832.7,1.1577631e+11,2.0036924e+10,8.0147694e+10,1.5595937e+10,1.5591038e+10,6.09342e+09,0.78919943,2648957,1
530000,2650,2.0024135e+18,0,0,8.9719901e+15,6.7934262e+16,1.5279184e+19,0,0,1.2186992e+19,0,0,1.4312154e+18,0,0,2.227942e+18,0,0,6.9534593e+17,2.0025436e+10,8010154.4,1.2187115e+11,2.0024956e+10,2644670.1,1.1577643e+11,2.0037015e+10,8.0148062e+10,1.5595594e+10,1.5590695e+10,6.0934262e+09,0.79033277,2648794.3,1
532000,2660,2.0024227e+18,0,0,8.9720313e+15,6.7939064e+16,1.52792e+19,0,0,1.2187005e+19,0,0,1.431222e+18,0,0,2.227893e+18,0,0,6.9534663e+17,2.0025528e+10,8010191.2,1.2187128e+11,2.0025048e+10,2644507.5,1.1577655e+11,2.0037107e+10,8.0148429e+10,1.5595251e+10,1.5590352e+10,6.0934323e+09,0.7914661,2648631.7,1
534000,2670,2.0024319e+18,0,0,8.9720726e+15,6.7943865e+16,1.5279215e+19,0,0,1.2187017e+19,0,0,1.4312285e+18,0,0,2.227844e+18,0,0,6.9534733e+17,2.002562e+10,8010228,1.218714e+11,2.002514e+10,2644344.9,1.1577666e+11,2.0037199e+10,8.0148797e+10,1.5594908e+10,1.5590009e+10,6.0934384e+09,0.79259943,2648469,1
536000,2680,2.0024411e+18,0,0,8.9721138e+15,6.7948666e+16,1.5279231e+19,0,0,1.2187029e+19,0,0,1.4312351e+18,0,0,2.227795e+18,0,0,6.9534803e+17,2.0025712e+10,8010264.8,1.2187152e+11,2.0025232e+10,2644182.4,1.1577678e+11,2.0037291e+10,8.0149165e+10,1.5594565e+10,1.5589666e+10,6.0934446e+09,0.79373277,2648306.4,1
538000,2690,2.0024503e+18,0,0,8.9721551e+15,6.7953468e+16,1.5279246e+19,0,0,1.2187042e+19,0,0,1.4312417e+18,0,0,2.227746e+18,0,0,6.9534873e+17,2.0025804e+10,8010301.7,1.2187164e+11,2.0025324e+10,2644019.9,1.157769e+11,2.0037383e+10,8.0149532e+10,1.5594222e+10,1.5589324e+10,6.0934507e+09,0.7948661,2648143.8,1
540000,2700,2.0024595e+18,0,0,8.9721963e+15,6.795827e+16,1.5279261e+19,0,0,1.2187054e+19,0,0,1.4312482e+18,0,0,2.227697e+18,0,0,6.9534943e+17,2.0025896e+10,8010338.5,1.2187177e+11,2.0025416e+10,2643857.3,1.1577701e+11,2.0037475e+10,8.01499e+10,1.559388e+10,1.5588981e+10,6.0934569e+09,0.79599943,2647981.3,1
542000,2710,2.0024687e+18,0,0,8.9722375e+15,6.7963072e+16,1.5279277e+19,0,0,1.2187066e+19,0,0,1.4312548e+18,0,0,2.2276481e+18,0,0,6.9535013e+17,2.0025988e+10,8010375.3,1.2187189e+11,2.0025508e+10,2643694.8,1.1577713e+11,2.0037567e+10,8.0150267e+10,1.5593537e+10,1.5588638e+10,6.093463e+09,0.79713277,2647818.7,1
544000,2720,2.0024779e+18,0,0,8.9722788e+15,6.7967874e+16,1.5279292e+19,0,0,1.2187078e+19,0,0,1.4312613e+18,0,0,2.2275991e+18,0,0,6.9535083e+17,2.002608e+10,8010412.1,1.2187201e+11,2.00256e+10,2643532.3,1.1577725e+11,2.0037659e+10,8.0150635e+10,1.5593194e+10,1.5588295e+10,6.0934691e+09,0.7982661,2647656.2,1
546000,2730,2.0024871e+18,0,0,8.97232e+15,6.7972676e+16,1.5279308e+19,0,0,1.2187091e+19,0,0,1.4312679e+18,0,0,2.2275501e+18,0,0,6.9535153e+17,2.0026172e+10,8010448.9,1.2187214e+11,2.0025692e+10,2643369.9,1.1577736e+11,2.0037751e+10,8.0151003e+10,1.5592851e+10,1.5587952e+10,6.0934753e+09,0.79939943,2647493.6,1
548000,2740,2.0024963e+18,0,0,8.9723613e+15,6.7977479e+16,1.5279323e+19,0,0,1.2187103e+19,0,0,1.4312745e+18,0,0,2.2275011e+18,0,0,6.9535224e+17,2.0026264e+10,8010485.7,1.2187226e+11,2.0025784e+10,2643207.4,1.1577748e+11,2.0037843e+10,8.015137e+10,1.5592508e+10,1.5587609e+10,6.0934814e+09,0.80053277,2647331.1,1
550000,2750,2.0025055e+18,0,0,8.9724025e+15,6.7982281e+16,1.5279338e+19,0,0,1.2187115e+19,0,0,1.431281e+18,0,0,2.2274521e+18,0,0,6.9535294e+17,2.0026356e+10,8010522.6,1.2187238e+11,2.0025876e+10,2643045,1.157776e+11,2.0037934e+10,8.0151738e+10,1.5592165e+10,1.5587266e+10,6.0934876e+09,0.8016661,2647168.6,1
552000,2760,2.0025147e+18,0,0,8.9724437e+15,6.7987084e+16,1.5279354e+19,0,0,1.2187128e+19,0,0,1.4312876e+18,0,0,2.2274031e+18,0,0,6.9535364e+17,2.0026449e+10,8010559.4,1.218725e+11,2.0025968e+10,2642882.5,1.1577771e+11,2.0038026e+10,8.0152106e+10,1.5591822e+10,1.5586924e+10,6.0934937e+09,0.80279943,2647006.1,1
554000,2770,2.0025239e+18,0,0,8.972485e+15,6.7991887e+16,1.5279369e+19,0,0,1.218714e+19,0,0,1.4312942e+18,0,0,2.2273541e+18,0,0,6.9535434e+17,2.0026541e+10,8010596.2,1.2187263e+11,2.002606e+10,2642720.1,1.1577783e+11,2.0038118e+10,8.0152473e+10,1.5591479e+10,1.5586581e+10,6.0934999e+09,0.80393277,2646843.7,1
556000,2780,2.0025331e+18,0,0,8.9725262e+15,6.7996691e+16,1.5279385e+19,0,0,1.2187152e+19,0,0,1.4313007e+18,0,0,2.2273052e+18,0,0,6.9535504e+17,2.0026633e+10,8010633,1.2187275e+11,2.0026152e+10,2642557.7,1.1577795e+11,2.003821e+10,8.0152841e+10,1.5591136e+10,1.5586238e+10,6.093506e+09,0.8050661,2646681.2,1
558000,2790,2.0025423e+18,0,0,8.9725674e+15,6.8001494e+16,1.52794e+19,0,0,1.2187164e+19,0,0,1.4313073e+18,0,0,2.2272562e+18,0,0,6.9535574e+17,2.0026725e+10,8010669.8,1.2187287e+11,2.0026244e+10,2642395.4,1.1577806e+11,2.0038302e+10,8.0153208e+10,1.5590793e+10,1.5585895e+10,6.0935121e+09,0.80619943,2646518.8,1
560000,2800,2.0025515e+18,0,0,8.9726087e+15,6.8006298e+16,1.5279415e+19,0,0,1.2187177e+19,0,0,1.4313139e+18,0,0,2.2272072e+18,0,0,6.9535644e+17,2.0026817e+10,8010706.6,1.2187299e+11,2.0026336e+10,2642233,1.1577818e+11,2.0038394e+10,8.0153576e+10,1.5590451e+10,1.5585552e+10,6.0935183e+09,0.80733277,2646356.4,1
562000,2810,2.0025607e+18,0,0,8.9726499e+15,6.8011101e+16,1.5279431e+19,0,0,1.2187189e+19,0,0,1.4313204e+18,0,0,2.2271582e+18,0,0,6.9535714e+17,2.0026909e+10,8010743.4,1.2187312e+11,2.0026428e+10,2642070.7,1.157783e+11,2.0038486e+10,8.0153943e+10,1.5590108e+10,1.5585209e+10,6.0935244e+09,0.8084661,2646194,1
564000,2820,2.0025699e+18,0,0,8.9726911e+15,6.8015905e+16,1.5279446e+19,0,0,1.2187201e+19,0,0,1.431327e+18,0,0,2.2271092e+18,0,0,6.9535784e+17,2.0027001e+10,8010780.3,1.2187324e+11,2.002652e+10,2641908.3,1.1577841e+11,2.0038578e+10,8.0154311e+10,1.5589765e+10,1.5584867e+10,6.0935306e+09,0.80959943,2646031.6,1
566000,2830,2.0025791e+18,0,0,8.9727324e+15,6.802071e+16,1.5279462e+19,0,0,1.2187214e+19,0,0,1.4313335e+18,0,0,2.2270602e+18,0,0,6.9535854e+17,2.0027093e+10,8010817.1,1.2187336e+11,2.0026612e+10,2641746,1.1577853e+11,2.003867e+10,8.0154679e+10,1.5589422e+10,1.5584524e+10,6.0935367e+09,0.81073277,2645869.2,1
568000,2840,2.0025883e+18,0,0,8.9727736e+15,6.8025514e+16,1.5279477e+19,0,0,1.2187226e+19,0,0,1.4313401e+18,0,0,2.2270113e+18,0,0,6.9535924e+17,2.0027185e+10,8010853.9,1.2187349e+11,2.0026704e+10,2641583.7,1.1577865e+11,2.0038762e+10,8.0155046e+10,1.5589079e+10,1.5584181e+10,6.0935428e+09,0.8118661,2645706.9,1
570000,2850,2.0025975e+18,0,0,8.9728148e+15,6.8030318e+16,1.5279492e+19,0,0,1.2187238e+19,0,0,1.4313467e+18,0,0,2.2269623e+18,0,0,6.9535994e+17,2.0027277e+10,8010890.7,1.2187361e+11,2.0026796e+10,2641421.4,1.1577876e+11,2.0038853e+10,8.0155414e+10,1.5588736e+10,1.5583838e+10,6.093549e+09,0.81299943,2645544.5,1
572000,2860,2.0026067e+18,0,0,8.9728561e+15,6.8035123e+16,1.5279508e+19,0,0,1.218725e+19,0,0,1.4313532e+18,0,0,2.2269133e+18,0,0,6.9536064e+17,2.0027369e+10,8010927.5,1.2187373e+11,2.0026888e+10,2641259.2,1.1577888e+11,2.0038945e+10,8.0155781e+10,1.5588393e+10,1.5583495e+10,6.0935551e+09,0.81413277,2645382.2,1
574000,2870,2.0026159e+18,0,0,8.9728973e+15,6.8039928e+16,1.5279523e+19,0,0,1.2187263e+19,0,0,1.4313598e+18,0,0,2.2268643e+18,0,0,6.9536134e+17,2.0027461e+10,8010964.3,1.2187385e+11,2.002698e+10,2641096.9,1.1577899e+11,2.0039037e+10,8.0156149e+10,1.558805e+10,1.5583153e+10,6.0935613e+09,0.8152661,2645219.9,1
576000,2880,2.0026251e+18,0,0,8.9729385e+15,6.8044733e+16,1.5279539e+19,0,0,1.2187275e+19,0,0,1.4313664e+18,0,0,2.2268154e+18,0,0,6.9536204e+17,2.0027553e+10,8011001.1,1.2187398e+11,2.0027072e+10,2640934.7,1.1577911e+11,2.0039129e+10,8.0156516e+10,1.5587708e+10,1.558281e+10,6.0935674e+09,0.81639943,2645057.6,1
578000,2890,2.0026343e+18,0,0,8.9729797e+15,6.8049538e+16,1.5279554e+19,0,0,1.2187287e+19,0,0,1.4313729e+18,0,0,2.2267664e+18,0,0,6.9536275e+17,2.0027645e+10,8011037.9,1.218741e+11,2.0027164e+10,2640772.4,1.1577923e+11,2.0039221e+10,8.0156884e+10,1.5587365e+10,1.5582467e+10,6.0935735e+09,0.81753277,2644895.3,1
580000,2900,2.0026435e+18,0,0,8.973021e+15,6.8054344e+16,1.5279569e+19,0,0,1.2187299e+19,0,0,1.4313795e+18,0,0,2.2267174e+18,0,0,6.9536345e+17,2.0027737e+10,8011074.7,1.2187422e+11,2.0027256e+10,2640610.2,1.1577934e+11,2.0039313e+10,8.0157251e+10,1.5587022e+10,1.5582124e+10,6.0935797e+09,0.8186661,2644733.1,1
582000,2910,2.0026527e+18,0,0,8.9730622e+15,6.8059149e+16,1.5279585e+19,0,0,1.2187312e+19,0,0,1.4313861e+18,0,0,2.2266684e+18,0,0,6.9536415e+17,2.0027829e+10,8011111.5,1.2187434e+11,2.0027348e+10,2640448.1,1.1577946e+11,2.0039405e+10,8.0157619e+10,1.5586679e+10,1.5581781e+10,6.0935858e+09,0.81979943,2644570.8,1
584000,2920,2.0026619e+18,0,0,8.9731034e+15,6.8063955e+16,1.52796e+19,0,0,1.2187324e+19,0,0,1.4313926e+18,0,0,2.2266194e+18,0,0,6.9536485e+17,2.0027921e+10,8011148.3,1.2187447e+11,2.002744e+10,2640285.9,1.1577958e+11,2.0039497e+10,8.0157986e+10,1.5586336e+10,1.5581439e+10,6.0935919e+09,0.82093277,2644408.6,1
586000,2930,2.0026711e+18,0,0,8.9731447e+15,6.8068761e+16,1.5279615e+19,0,0,1.2187336e+19,0,0,1.4313992e+18,0,0,2.2265705e+18,0,0,6.9536555e+17,2.0028013e+10,8011185.2,1.2187459e+11,2.0027532e+10,2640123.7,1.1577969e+11,2.0039588e+10,8.0158354e+10,1.5585993e+10,1.5581096e+10,6.0935981e+09,0.8220661,2644246.4,1
588000,2940,2.0026803e+18,0,0,8.9731859e+15,6.8073567e+16,1.5279631e+19,0,0,1.2187349e+19,0,0,1.4314057e+18,0,0,2.2265215e+18,0,0,6.9536625e+17,2.0028105e+10,8011222,1.2187471e+11,2.0027624e+10,2639961.6,1.1577981e+11,2.003968e+10,8.0158721e+10,1.5585651e+10,1.5580753e+10,6.0936042e+09,0.82319943,2644084.2,1
590000,2950,2.0026895e+18,0,0,8.9732271e+15,6.8078374e+16,1.5279646e+19,0,0,1.2187361e+19,0,0,1.4314123e+18,0,0,2.2264725e+18,0,0,6.9536695e+17,2.0028197e+10,8011258.8,1.2187484e+11,2.0027716e+10,2639799.4,1.1577993e+11,2.0039772e+10,8.0159089e+10,1.5585308e+10,1.558041e+10,6.0936104e+09,0.82433277,2643922,1
592000,2960,2.0026987e+18,0,0,8.9732683e+15,6.808318e+16,1.5279662e+19,0,0,1.2187373e+19,0,0,1.4314189e+18,0,0,2.2264235e+18,0,0,6.9536765e+17,2.0028289e+10,8011295.6,1.2187496e+11,2.0027808e+10,2639637.3,1.1578004e+11,2.0039864e+10,8.0159456e+10,1.5584965e+10,1.5580068e+10,6.0936165e+09,0.8254661,2643759.8,1
594000,2970,2.0027079e+18,0,0,8.9733096e+15,6.8087987e+16,1.5279677e+19,0,0,1.2187385e+19,0,0,1.4314254e+18,0,0,2.2263746e+18,0,0,6.9536835e+17,2.0028381e+10,8011332.4,1.2187508e+11,2.00279e+10,2639475.2,1.1578016e+11,2.0039956e+10,8.0159824e+10,1.5584622e+10,1.5579725e+10,6.0936226e+09,0.82659943,2643597.7,1
596000,2980,2.0027171e+18,0,0,8.9733508e+15,6.8092794e+16,1.5279692e+19,0,0,1.2187398e+19,0,0,1.431432e+18,0,0,2.2263256e+18,0,0,6.9536905e+17,2.0028473e+10,8011369.2,1.218752e+11,2.0027992e+10,2639313.2,1.1578028e+11,2.0040048e+10,8.0160191e+10,1.5584279e+10,1.5579382e+10,6.0936288e+09,0.82773277,2643435.5,1
598000,2990,2.0027263e+18,0,0,8.973392e+15,6.8097601e+16,1.5279708e+19,0,0,1.218741e+19,0,0,1.4314386e+18,0,0,2.2262766e+18,0,0,6.9536975e+17,2.0028565e+10,8011406,1.2187533e+11,2.0028084e+10,2639151.1,1.1578039e+11,2.004014e+10,8.0160559e+10,1.5583937e+10,1.5579039e+10,6.0936349e+09,0.8288661,2643273.4,1
600000,3000,2.0027355e+18,0,0,8.9734332e+15,6.8102408e+16,1.5279723e+19,0,0,1.2187422e+19,0,0,1.4314451e+18,0,0,2.2262277e+18,0,0,6.9537045e+17,2.0028657e+10,8011442.8,1.2187545e+11,2.0028176e+10,2638989,1.1578051e+11,2.0040232e+10,8.0160926e+10,1.5583594e+10,1.5578697e+10,6.0936411e+09,0.82999943,2643111.3,1
602000,3010,2.0027447e+18,0,0,8.9734744e+15,6.8107215e+16,1.5279739e+19,0,0,1.2187434e+19,0,0,1.4314517e+18,0,0,2.2261787e+18,0,0,6.9537115e+17,2.0028749e+10,8011479.6,1.2187557e+11,2.0028268e+10,2638827,1.1578063e+11,2.0040323e+10,8.0161294e+10,1.5583251e+10,1.5578354e+10,6.0936472e+09,0.83113277,2642949.2,1
604000,3020,2.0027539e+18,0,0,8.9735157e+15,6.8112023e+16,1.5279754e+19,0,0,1.2187447e+19,0,0,1.4314582e+18,0,0,2.2261297e+18,0,0,6.9537185e+17,2.0028841e+10,8011516.4,1.2187569e+11,2.002836e+10,2638665,1.1578074e+11,2.0040415e+10,8.0161661e+10,1.5582908e+10,1.5578011e+10,6.0936533e+09,0.8322661,2642787.1,1
606000,3030,2.0027631e+18,0,0,8.9735569e+15,6.8116831e+16,1.5279769e+19,0,0,1.2187459e+19,0,0,1.4314648e+18,0,0,2.2260807e+18,0,0,6.9537255e+17,2.0028933e+10,8011553.2,1.2187582e+11,2.0028452e+10,2638503,1.1578086e+11,2.0040507e+10,8.0162029e+10,1.5582565e+10,1.5577668e+10,6.0936595e+09,0.83339943,2642625.1,1
608000,3040,2.0027723e+18,0,0,8.9735981e+15,6.8121639e+16,1.5279785e+19,0,0,1.2187471e+19,0,0,1.4314714e+18,0,0,2.2260318e+18,0,0,6.9537325e+17,2.0029025e+10,8011590,1.2187594e+11,2.0028544e+10,2638341,1.1578098e+11,2.0040599e+10,8.0162396e+10,1.5582223e+10,1.5577326e+10,6.0936656e+09,0.83453277,2642463,1
610000,3050,2.0027815e+18,0,0,8.9736393e+15,6.8126447e+16,1.52798e+19,0,0,1.2187484e+19,0,0,1.4314779e+18,0,0,2.2259828e+18,0,0,6.9537395e+17,2.0029117e+10,8011626.8,1.2187606e+11,2.0028636e+10,2638179,1.1578109e+11,2.0040691e+10,8.0162764e+10,1.558188e+10,1.5576983e+10,6.0936717e+09,0.8356661,2642301,1
612000,3060,2.0027907e+18,0,0,8.9736806e+15,6.8131255e+16,1.5279816e+19,0,0,1.2187496e+19,0,0,1.4314845e+18,0,0,2.2259338e+18,0,0,6.9537465e+17,2.0029209e+10,8011663.6,1.2187619e+11,2.0028728e+10,2638017.1,1.1578121e+11,2.0040783e+10,8.0163131e+10,1.5581537e+10,1.557664e+10,6.0936779e+09,0.83679943,2642139,1
614000,3070,2.0027999e+18,0,0,8.9737218e+15,6.8136064e+16,1.5279831e+19,0,0,1.2187508e+19,0,0,1.431491e+18,0,0,2.2258849e+18,0,0,6.9537535e+17,2.0029301e+10,8011700.4,1.2187631e+11,2.002882e+10,2637855.1,1.1578133e+11,2.0040875e+10,8.0163499e+10,1.5581194e+10,1.5576298e+10,6.093684e+09,0.83793277,2641977,1
616000,3080,2.0028091e+18,0,0,8.973763e+15,6.8140872e+16,1.5279846e+19,0,0,1.218752e+19,0,0,1.4314976e+18,0,0,2.2258359e+18,0,0,6.9537605e+17,2.0029393e+10,8011737.2,1.2187643e+11,2.0028912e+10,2637693.2,1.1578144e+11,2.0040966e+10,8.0163866e+10,1.5580852e+10,1.5575955e+10,6.0936902e+09,0.8390661,2641815,1
618000,3090,2.0028183e+18,0,0,8.9738042e+15,6.8145681e+16,1.5279862e+19,0,0,1.2187533e+19,0,0,1.4315042e+18,0,0,2.2257869e+18,0,0,6.9537675e+17,2.0029485e+10,8011774,1.2187655e+11,2.0029004e+10,2637531.3,1.1578156e+11,2.0041058e+10,8.0164233e+10,1.5580509e+10,1.5575612e+10,6.0936963e+09,0.84019943,2641653.1,1
620000,3100,2.0028275e+18,0,0,8.9738454e+15,6.815049e+16,1.5279877e+19,0,0,1.2187545e+19,0,0,1.4315107e+18,0,0,2.225738e+18,0,0,6.9537745e+17,2.0029577e+10,8011810.8,1.2187668e+11,2.0029096e+10,2637369.4,1.1578168e+11,2.004115e+10,8.0164601e+10,1.5580166e+10,1.5575269e+10,6.0937024e+09,0.84133277,2641491.1,1
622000,3110,2.0028367e+18,0,0,8.9738866e+15,6.81553e+16,1.5279892e+19,0,0,1.2187557e+19,0,0,1.4315173e+18,0,0,2.225689e+18,0,0,6.9537815e+17,2.0029669e+10,8011847.6,1.218768e+11,2.0029188e+10,2637207.5,1.1578179e+11,2.0041242e+10,8.0164968e+10,1.5579823e+10,1.5574927e+10,6.0937086e+09,0.8424661,2641329.2,1
624000,3120,2.0028459e+18,0,0,8.9739279e+15,6.8160109e+16,1.5279908e+19,0,0,1.2187569e+19,0,0,1.4315239e+18,0,0,2.22564e+18,0,0,6.9537885e+17,2.0029761e+10,8011884.4,1.2187692e+11,2.002928e+10,2637045.7,1.1578191e+11,2.0041334e+10,8.0165336e+10,1.557948e+10,1.5574584e+10,6.0937147e+09,0.84359943,2641167.3,1
626000,3130,2.0028551e+18,0,0,8.9739691e+15,6.8164919e+16,1.5279923e+19,0,0,1.2187582e+19,0,0,1.4315304e+18,0,0,2.2255911e+18,0,0,6.9537956e+17,2.0029853e+10,8011921.2,1.2187704e+11,2.0029372e+10,2636883.8,1.1578203e+11,2.0041426e+10,8.0165703e+10,1.5579138e+10,1.5574241e+10,6.0937208e+09,0.84473277,2641005.3,1
628000,3140,2.0028643e+18,0,0,8.9740103e+15,6.8169728e+16,1.5279939e+19,0,0,1.2187594e+19,0,0,1.431537e+18,0,0,2.2255421e+18,0,0,6.9538026e+17,2.0029945e+10,8011958,1.2187717e+11,2.0029464e+10,2636722,1.1578214e+11,2.0041518e+10,8.0166071e+10,1.5578795e+10,1.5573899e+10,6.093727e+09,0.8458661,2640843.5,1
630000,3150,2.0028735e+18,0,0,8.9740515e+15,6.8174538e+16,1.5279954e+19,0,0,1.2187606e+19,0,0,1.4315435e+18,0,0,2.2254932e+18,0,0,6.9538096e+17,2.0030037e+10,8011994.8,1.2187729e+11,2.0029556e+10,2636560.2,1.1578226e+11,2.0041609e+10,8.0166438e+10,1.5578452e+10,1.5573556e+10,6.0937331e+09,0.84699943,2640681.6,1
632000,3160,2.0028827e+18,0,0,8.9740927e+15,6.8179348e+16,1.5279969e+19,0,0,1.2187619e+19,0,0,1.4315501e+18,0,0,2.2254442e+18,0,0,6.9538166e+17,2.0030129e+10,8012031.6,1.2187741e+11,2.0029648e+10,2636398.4,1.1578238e+11,2.0041701e+10,8.0166805e+10,1.557811e+10,1.5573213e+10,6.0937392e+09,0.84813277,2640519.7,1
634000,3170,2.0028919e+18,0,0,8.9741339e+15,6.8184159e+16,1.5279985e+19,0,0,1.2187631e+19,0,0,1.4315567e+18,0,0,2.2253952e+18,0,0,6.9538236e+17,2.0030221e+10,8012068.4,1.2187753e+11,2.002974e+10,2636236.6,1.1578249e+11,2.0041793e+10,8.0167173e+10,1.5577767e+10,1.5572871e+10,6.0937454e+09,0.8492661,2640357.9,1
636000,3180,2.0029011e+18,0,0,8.9741751e+15,6.8188969e+16,1.528e+19,0,0,1.2187643e+19,0,0,1.4315632e+18,0,0,2.2253463e+18,0,0,6.9538306e+17,2.0030313e+10,8012105.1,1.2187766e+11,2.0029832e+10,2636074.8,1.1578261e+11,2.0041885e+10,8.016754e+10,1.5577424e+10,1.5572528e+10,6.0937515e+09,0.85039943,2640196.1,1
638000,3190,2.0029103e+18,0,0,8.9742164e+15,6.819378e+16,1.5280016e+19,0,0,1.2187655e+19,0,0,1.4315698e+18,0,0,2.2252973e+18,0,0,6.9538376e+17,2.0030405e+10,8012141.9,1.2187778e+11,2.0029924e+10,2635913.1,1.1578273e+11,2.0041977e+10,8.0167907e+10,1.5577081e+10,1.5572185e+10,6.0937577e+09,0.85153277,2640034.3,1
640000,3200,2.0029195e+18,0,0,8.9742576e+15,6.8198591e+16,1.5280031e+19,0,0,1.2187668e+19,0,0,1.4315763e+18,0,0,2.2252483e+18,0,0,6.9538446e+17,2.0030497e+10,8012178.7,1.218779e+11,2.0030016e+10,2635751.3,1.1578284e+11,2.0042069e+10,8.0168275e+10,1.5576739e+10,1.5571843e+10,6.0937638e+09,0.8526661,2639872.5,1
642000,3210,2.0029287e+18,0,0,8.9742988e+15,6.8203402e+16,1.5280046e+19,0,0,1.218768e+19,0,0,1.4315829e+18,0,0,2.2251994e+18,0,0,6.9538516e+17,2.0030589e+10,8012215.5,1.2187803e+11,2.0030108e+10,2635589.6,1.1578296e+11,2.0042161e+10,8.0168642e+10,1.5576396e+10,1.55715e+10,6.0937699e+09,0.85379943,2639710.7,1
644000,3220,2.0029379e+18,0,0,8.97434e+15,6.8208213e+16,1.5280062e+19,0,0,1.2187692e+19,0,0,1.4315895e+18,0,0,2.2251504e+18,0,0,6.9538586e+17,2.0030681e+10,8012252.3,1.2187815e+11,2.00302e+10,2635427.9,1.1578308e+11,2.0042252e+10,8.016901e+10,1.5576053e+10,1.5571157e+10,6.0937761e+09,0.85493277,2639548.9,1
646000,3230,2.0029471e+18,0,0,8.9743812e+15,6.8213024e+16,1.5280077e+19,0,0,1.2187704e+19,0,0,1.431596e+18,0,0,2.2251015e+18,0,0,6.9538656e+17,2.0030773e+10,8012289.1,1.2187827e+11,2.0030292e+10,2635266.2,1.1578319e+11,2.0042344e+10,8.0169377e+10,1.557571e+10,1.5570815e+10,6.0937822e+09,0.8560661,2639387.2,1
648000,3240,2.0029563e+18,0,0,8.9744224e+15,6.8217836e+16,1.5280092e+19,0,0,1.2187717e+19,0,0,1.4316026e+18,0,0,2.2250525e+18,0,0,6.9538726e+17,2.0030865e+10,8012325.9,1.2187839e+11,2.0030384e+10,2635104.6,1.1578331e+11,2.0042436e+10,8.0169744e+10,1.5575368e+10,1.5570472e+10,6.0937883e+09,0.85719943,2639225.5,1
650000,3250,2.0029655e+18,0,0,8.9744636e+15,6.8222648e+16,1.5280108e+19,0,0,1.2187729e+19,0,0,1.4316091e+18,0,0,2.2250036e+18,0,0,6.9538796e+17,2.0030957e+10,8012362.7,1.2187852e+11,2.0030476e+10,2634942.9,1.1578342e+11,2.0042528e+10,8.0170112e+10,1.5575025e+10,1.5570129e+10,6.0937945e+09,0.85833277,2639063.7,1
